RegID,CatID,Cat,Venue,Laps,Course,Grade,Rank,Lap1,Lap2,Lap3,LapAvg,Final,T0,SeriesRank,SeriesPoints
100432755,103,Advanced Middle School Male,Stony,2,Advanced,7,14,1787.55,1798.63,,1794.66,3589.33,32984.85,20,1052
100433897,203,Junior Varsity Female,Stony,2,Advanced,8,2,1858.12,1867.69,,1863.99,3727.99,38429.85,6,1793
100433898,802,Elementary 2nd-3rd Grade Female,Stony,1,Beginner,2,5,1240.69,,,1242.76,1242.76,57960.08,4,917
100434612,203,Junior Varsity Female,Stony,2,Advanced,12,20,2588.31,2759.93,,2676.16,5352.32,38429.85,19,1458
100434649,201,Junior Varsity 9-10th Grade Male,Stony,2,Advanced,10,8,1656.67,1697.95,,1677.98,3355.97,37800.61,9,1700
100435576,703,Elementary 4th Grade Male,Stony,2,Beginner,4,19,1215.86,1237.72,,1228.92,2457.85,54621.01,16,908
100435698,402,Novice 6-8th Grade Female,Stony,3,Beginner,6,15,1075.79,1094.37,1115.07,1096.23,3288.69,47156.16,15,1092
100436042,704,Elementary 4th Grade Female,Stony,2,Beginner,4,9,1261.04,1316.4,,1290.75,2581.51,54899.68,9,982
100436156,703,Elementary 4th Grade Male,Stony,2,Beginner,4,15,1184.41,1221.62,,1204.71,2409.42,54621.01,13,933
100438562,402,Novice 6-8th Grade Female,Stony,3,Beginner,6,25,1204.71,1319.4,1356.67,1295.08,3885.24,47156.16,21,1014
100439748,203,Junior Varsity Female,Stony,2,Advanced,10,17,2345.45,2463.83,,2406.76,4813.52,38429.85,17,1499
100443048,301,Novice 10-12th Grade Male,Stony,3,Beginner,11,11,970.52,990.99,990.3,984.77,2954.31,43194.39,11,1375
100443121,402,Novice 6-8th Grade Female,Stony,3,Beginner,6,24,1208.67,1300.77,1320.62,1278.19,3834.59,47156.16,22,1002
100443534,203,Junior Varsity Female,Stony,2,Advanced,10,6,1856.25,2008.95,,1934.07,3868.15,38429.85,7,1733
100443536,202,Junior Varsity 11-12th Grade Male,Stony,2,Advanced,12,34,1956.81,2030.56,,1996.79,3993.59,38159.65,50,479
100443554,301,Novice 10-12th Grade Male,Stony,3,Beginner,10,7,938.8,983.72,965.37,963.45,2890.35,43194.39,8,1392
100443688,301,Novice 10-12th Grade Male,Stony,3,Beginner,10,2,892.33,897.91,899.97,897.31,2691.94,43194.39,2,1598
100454636,201,Junior Varsity 9-10th Grade Male,Stony,2,Advanced,10,19,1743.75,1853.44,,1800.41,3600.83,37800.61,25,1394
100454711,402,Novice 6-8th Grade Female,Stony,3,Beginner,7,18,1092.04,1155.24,1131.24,1127.38,3382.14,47156.16,17,1082
100454718,503,Novice 6th Grade Male,Stony,3,Beginner,6,17,1102.85,1207.35,1267.4,1193.67,3581.02,51250.82,15,1080
100454723,701,Elementary 5th Grade Male,Stony,2,Beginner,5,15,1197.66,1154.29,,1177.38,2354.76,53999.77,7,1070
100454727,801,Elementary 2nd-3rd Grade Male,Stony,1,Beginner,3,16,1148.64,,,1151.58,1151.58,57599.35,12,812
100454761,801,Elementary 2nd-3rd Grade Male,Stony,1,Beginner,3,24,1201.7,,,1205.16,1205.16,57599.35,14,783
100454898,503,Novice 6th Grade Male,Stony,3,Beginner,6,21,1184.15,1255.86,1313.92,1253.03,3759.1,51250.82,29,598
100454903,803,Elementary PreK-1st Grade Male,Stony,1,Beginner,1,21,1789.46,,,1794.49,1794.49,58333.25,22,455
100455050,801,Elementary 2nd-3rd Grade Male,Stony,1,Beginner,2,34,1388.06,,,1394.12,1394.12,57599.35,31,693
100455056,801,Elementary 2nd-3rd Grade Male,Stony,1,Beginner,2,41,1506.82,,,1514.15,1514.15,57599.35,38,643
100455927,803,Elementary PreK-1st Grade Male,Stony,1,Beginner,0,9,1499.34,,,1503.12,1503.12,58333.25,10,825
100455938,202,Junior Varsity 11-12th Grade Male,Stony,2,Advanced,11,29,1951.04,1899.75,,1927.82,3855.64,38159.65,24,1364
100456261,801,Elementary 2nd-3rd Grade Male,Stony,1,Beginner,3,20,1183.11,,,1190.79,1190.79,57599.35,40,590
100456379,302,Novice 9th Grade Male,Stony,3,Beginner,9,6,1064.32,1028.72,1058.07,1051.29,3153.89,43507.68,5,1464
100456473,402,Novice 6-8th Grade Female,Stony,3,Beginner,6,30,1572.9,1888.77,2001.63,1823.08,5469.24,47156.16,29,574
100456477,802,Elementary 2nd-3rd Grade Female,Stony,1,Beginner,3,24,1719.02,,,1725.68,1725.68,57960.08,27,438
100456612,501,Novice 8th Grade Male,Stony,3,Beginner,8,23,1125.21,1177.27,1185.53,1163.95,3491.86,50385.71,17,1008
100456665,801,Elementary 2nd-3rd Grade Male,Stony,1,Beginner,2,21,1190.9,,,1195.83,1195.83,57599.35,24,734
100456826,301,Novice 10-12th Grade Male,Stony,3,Beginner,12,23,1133.36,1107.31,1116.05,1120.15,3360.45,43194.39,16,1210
100456839,502,Novice 7th Grade Male,Stony,3,Beginner,7,12,1030.41,1061.42,1036.22,1043.88,3131.66,50739.25,15,1098
100456840,302,Novice 9th Grade Male,Stony,3,Beginner,9,3,959.48,992.34,1002.26,985.4,2956.21,43507.68,2,1570
100457187,801,Elementary 2nd-3rd Grade Male,Stony,1,Beginner,2,22,1196.55,,,1201.9,1201.9,57599.35,23,735
100458418,201,Junior Varsity 9-10th Grade Male,Stony,2,Advanced,9,16,1744.78,1738.71,,1742.86,3485.73,37800.61,12,1589
100458526,201,Junior Varsity 9-10th Grade Male,Stony,2,Advanced,10,-1,2120.42,,,2124,2124,37800.61,21,1418
100459748,804,Elementary PreK-1st Grade Female,Stony,1,Beginner,1,12,2483.09,,,2488.74,2488.74,58634.86,18,159
100460115,103,Advanced Middle School Male,Stony,2,Advanced,8,10,1717,1742.87,,1731.26,3462.53,32984.85,12,1364
100460117,503,Novice 6th Grade Male,Stony,3,Beginner,6,7,975.29,988.5,1008.12,991.58,2974.74,51250.82,7,1238
100460203,801,Elementary 2nd-3rd Grade Male,Stony,1,Beginner,3,6,1038.32,,,1040.53,1040.53,57599.35,4,929
100460208,803,Elementary PreK-1st Grade Male,Stony,1,Beginner,1,4,1334.85,,,1337,1337,58333.25,5,907
100460335,704,Elementary 4th Grade Female,Stony,2,Beginner,4,4,1109.67,1120.29,,1116.25,2232.5,54899.68,5,1085
100460395,703,Elementary 4th Grade Male,Stony,2,Beginner,4,12,1154.03,1136.07,,1146.82,2293.64,54621.01,12,933
100460479,704,Elementary 4th Grade Female,Stony,2,Beginner,4,7,1145.46,1187.96,,1168.75,2337.5,54899.68,7,1039
100460572,803,Elementary PreK-1st Grade Male,Stony,1,Beginner,1,7,1430.2,,,1432.08,1432.08,58333.25,3,949
100461158,802,Elementary 2nd-3rd Grade Female,Stony,1,Beginner,2,6,1241.07,,,1243.82,1243.82,57960.08,6,886
100461165,502,Novice 7th Grade Male,Stony,3,Beginner,7,21,1116.52,1106.65,1108.88,1111.85,3335.55,50739.25,19,1040
100461166,703,Elementary 4th Grade Male,Stony,2,Beginner,4,16,1184.41,1253.42,,1220.65,2441.3,54621.01,15,920
100461169,801,Elementary 2nd-3rd Grade Male,Stony,1,Beginner,3,17,1156.63,,,1161.38,1161.38,57599.35,19,763
100461204,802,Elementary 2nd-3rd Grade Female,Stony,1,Beginner,2,14,1440.59,,,1444.26,1444.26,57960.08,11,796
100461240,301,Novice 10-12th Grade Male,Stony,3,Beginner,10,19,1004.88,1098.73,1067.63,1058.68,3176.06,43194.39,29,501
100461273,202,Junior Varsity 11-12th Grade Male,Stony,2,Advanced,12,12,1746.01,1791.05,,1769.33,3538.66,38159.65,6,1712
100461279,201,Junior Varsity 9-10th Grade Male,Stony,2,Advanced,9,10,1668.33,1716.35,,1693.3,3386.61,37800.61,10,1652
100461390,501,Novice 8th Grade Male,Stony,3,Beginner,8,28,1311.07,1356.97,1325.64,1332.65,3997.96,50385.71,19,976
100461442,104,Advanced Middle School Female,Stony,2,Advanced,8,8,2406.88,2640.65,,2525.18,5050.36,33239.67,20,1438
100461878,803,Elementary PreK-1st Grade Male,Stony,1,Beginner,1,18,1671.09,,,1676.89,1676.89,58333.25,21,457
100461879,703,Elementary 4th Grade Male,Stony,2,Beginner,4,20,1235.27,1233.08,,1236.62,2473.24,54621.01,26,542
100462294,702,Elementary 5th Grade Female,Stony,2,Beginner,5,3,1109.87,1128.73,,1120.5,2241.01,54299.75,3,1105
100462367,801,Elementary 2nd-3rd Grade Male,Stony,1,Beginner,3,8,1083.6,,,1086.38,1086.38,57599.35,8,873
100462383,201,Junior Varsity 9-10th Grade Male,Stony,2,Advanced,10,17,1758.98,1771.21,,1766.64,3533.28,37800.61,19,1475
100462518,202,Junior Varsity 11-12th Grade Male,Stony,2,Advanced,12,-1,,,,,,38159.65,33,1189
100462720,701,Elementary 5th Grade Male,Stony,2,Beginner,5,2,987.77,1031.07,,1010.53,2021.06,53999.77,2,1130
100462776,201,Junior Varsity 9-10th Grade Male,Stony,2,Advanced,10,32,2022.29,2202.88,,2115.16,4230.33,37800.61,37,967
100462885,502,Novice 7th Grade Male,Stony,3,Beginner,7,16,1049.61,1085.37,1062.76,1067.39,3202.19,50739.25,18,1048
100463253,804,Elementary PreK-1st Grade Female,Stony,1,Beginner,1,8,1938.32,,,1941.62,1941.62,58634.86,3,911
100463610,702,Elementary 5th Grade Female,Stony,2,Beginner,5,5,1209.95,1176.15,,1194.43,2388.86,54299.75,8,1017
100464004,503,Novice 6th Grade Male,Stony,3,Beginner,6,13,1047.79,1075.65,1058.75,1061.63,3184.91,51250.82,12,1174
100464397,801,Elementary 2nd-3rd Grade Male,Stony,1,Beginner,2,35,1411.24,,,1418.03,1418.03,57599.35,32,685
100464427,203,Junior Varsity Female,Stony,2,Advanced,10,15,2280.19,2373.77,,2329.07,4658.14,38429.85,16,1532
100464786,701,Elementary 5th Grade Male,Stony,2,Beginner,5,4,988.33,1037.06,,1013.76,2027.53,53999.77,3,1110
100464787,501,Novice 8th Grade Male,Stony,3,Beginner,8,24,1121.46,1208.77,1207.53,1180.86,3542.58,50385.71,15,1018
100464814,202,Junior Varsity 11-12th Grade Male,Stony,2,Advanced,12,38,2041.07,2162.68,,2104.95,4209.9,38159.65,52,235
100464983,201,Junior Varsity 9-10th Grade Male,Stony,2,Advanced,10,33,2028,2201.89,,2117.8,4235.61,37800.61,43,476
100465005,701,Elementary 5th Grade Male,Stony,2,Beginner,5,23,1326.17,1409.65,,1369.95,2739.9,53999.77,13,910
100465007,801,Elementary 2nd-3rd Grade Male,Stony,1,Beginner,3,13,1112.14,,,1116.05,1116.05,57599.35,15,777
100465627,704,Elementary 4th Grade Female,Stony,2,Beginner,4,16,1598.43,1640.03,,1621.51,3243.03,54899.68,13,924
100465829,801,Elementary 2nd-3rd Grade Male,Stony,1,Beginner,3,48,2036.5,,,2045.14,2045.14,57599.35,52,362
100466244,503,Novice 6th Grade Male,Stony,3,Beginner,6,-1,1102.3,1251.06,,1178.35,2356.7,51250.82,24,893
100466536,702,Elementary 5th Grade Female,Stony,2,Beginner,5,-1,1213.91,,,1217.07,1217.07,54299.75,9,991
100466799,703,Elementary 4th Grade Male,Stony,2,Beginner,4,17,1204.4,1233.24,,1220.94,2441.88,54621.01,17,890
100466805,801,Elementary 2nd-3rd Grade Male,Stony,1,Beginner,2,42,1508.15,,,1514.78,1514.78,57599.35,35,651
100466876,703,Elementary 4th Grade Male,Stony,2,Beginner,4,2,1053.06,1040.82,,1048.08,2096.17,54621.01,3,1105
100468297,801,Elementary 2nd-3rd Grade Male,Stony,1,Beginner,3,12,1111.09,,,1115,1115,57599.35,13,799
100468391,701,Elementary 5th Grade Male,Stony,2,Beginner,5,14,1187.21,1159.01,,1174.81,2349.62,53999.77,10,970
100468400,802,Elementary 2nd-3rd Grade Female,Stony,1,Beginner,3,1,1155.26,,,1157.38,1157.38,57960.08,3,961
100468821,801,Elementary 2nd-3rd Grade Male,Stony,1,Beginner,2,23,1197.91,,,1202.14,1202.14,57599.35,21,751
100468882,502,Novice 7th Grade Male,Stony,3,Beginner,7,2,984.28,956.15,949.43,964.07,2892.22,50739.25,3,1358
100469136,704,Elementary 4th Grade Female,Stony,2,Beginner,4,3,1088.37,1092.94,,1092.47,2184.94,54899.68,3,1120
100470505,301,Novice 10-12th Grade Male,Stony,3,Beginner,10,18,957.88,1015.05,1193.05,1056.12,3168.37,43194.39,9,1390
100472150,402,Novice 6-8th Grade Female,Stony,3,Beginner,7,10,1038.49,1058.83,1075.41,1058.61,3175.84,47156.16,10,1186
100472217,702,Elementary 5th Grade Female,Stony,2,Beginner,5,6,1189.61,1205.09,,1198.29,2396.59,54299.75,4,1070
100472218,802,Elementary 2nd-3rd Grade Female,Stony,1,Beginner,2,20,1618.98,,,1622.36,1622.36,57960.08,12,776
100474252,703,Elementary 4th Grade Male,Stony,2,Beginner,3,27,1401.75,1518.25,,1463.22,2926.44,54621.01,56,160
100475834,703,Elementary 4th Grade Male,Stony,2,Beginner,4,22,1275.66,1324.84,,1302.6,2605.2,54621.01,19,868
100475994,801,Elementary 2nd-3rd Grade Male,Stony,1,Beginner,3,11,1109.41,,,1114.23,1114.23,57599.35,18,767
100476352,802,Elementary 2nd-3rd Grade Female,Stony,1,Beginner,2,23,1645.28,,,1649.41,1649.41,57960.08,15,744
100477516,301,Novice 10-12th Grade Male,Stony,3,Beginner,10,15,1013.76,1043.74,1017.17,1026.49,3079.47,43194.39,28,506
100477612,201,Junior Varsity 9-10th Grade Male,Stony,2,Advanced,10,23,1833.42,1846.38,,1841.38,3682.77,37800.61,18,1475
100477904,201,Junior Varsity 9-10th Grade Male,Stony,2,Advanced,9,9,1659.86,1712.34,,1687.58,3375.17,37800.61,11,1592
100478767,502,Novice 7th Grade Male,Stony,3,Beginner,7,31,1428.65,1818.8,1720.32,1657.95,4973.87,50739.25,29,770
100479183,301,Novice 10-12th Grade Male,Stony,3,Beginner,11,17,1016.13,1067.98,1018.17,1035.06,3105.2,43194.39,13,1274
100479482,801,Elementary 2nd-3rd Grade Male,Stony,1,Beginner,2,31,1327.99,,,1333.72,1333.72,57599.35,29,698
100479958,801,Elementary 2nd-3rd Grade Male,Stony,1,Beginner,2,33,1376.36,,,1382.38,1382.38,57599.35,30,697
100481778,202,Junior Varsity 11-12th Grade Male,Stony,2,Advanced,11,28,2002,1847.81,,1927.54,3855.08,38159.65,34,1184
100483042,401,Novice 9-12th Grade Female,Stony,3,Beginner,12,4,1077.12,1101.36,1110.57,1097.17,3291.52,46795.55,2,1570
100483485,801,Elementary 2nd-3rd Grade Male,Stony,1,Beginner,2,38,1442.9,,,1450.37,1450.37,57599.35,36,649
100484168,503,Novice 6th Grade Male,Stony,3,Beginner,6,10,1004.9,1034.57,1024.64,1023.12,3069.36,51250.82,11,1188
100484169,703,Elementary 4th Grade Male,Stony,2,Beginner,5,9,1121.62,1134.69,,1129.21,2258.43,54621.01,7,1057
100485264,201,Junior Varsity 9-10th Grade Male,Stony,2,Advanced,10,15,1688.34,1780.73,,1736.12,3472.25,37800.61,20,1430
100485356,301,Novice 10-12th Grade Male,Stony,3,Beginner,10,26,1142.51,1181.53,1194.46,1174.17,3522.52,43194.39,21,948
100486064,203,Junior Varsity Female,Stony,2,Advanced,11,7,1943.65,1933.55,,1940.02,3880.05,38429.85,8,1712
100486081,401,Novice 9-12th Grade Female,Stony,3,Beginner,9,5,1098.76,1157.49,1144.86,1134.69,3404.09,46795.55,3,1556
100486330,801,Elementary 2nd-3rd Grade Male,Stony,1,Beginner,3,28,1291.52,,,1297.62,1297.62,57599.35,25,721
100486542,704,Elementary 4th Grade Female,Stony,2,Beginner,4,15,1503.58,1495,,1501.76,3003.52,54899.68,18,373
100487513,803,Elementary PreK-1st Grade Male,Stony,1,Beginner,1,5,1362.25,,,1364.79,1364.79,58333.25,6,905
100487514,601,Advanced Elementary Male,Stony,3,Beginner,5,4,1021.83,1013.51,1004.06,1013.61,3040.83,50397.09,3,1328
100487645,202,Junior Varsity 11-12th Grade Male,Stony,2,Advanced,11,9,1712.3,1749.82,,1732.28,3464.57,38159.65,9,1679
100488330,201,Junior Varsity 9-10th Grade Male,Stony,2,Advanced,10,24,1825.71,1908.77,,1869.08,3738.16,37800.61,23,1412
100488393,701,Elementary 5th Grade Male,Stony,2,Beginner,5,16,1185.92,1186.04,,1187.97,2375.94,53999.77,12,928
100488396,502,Novice 7th Grade Male,Stony,3,Beginner,7,14,1069.93,1045.34,1022.77,1046.7,3140.1,50739.25,7,1242
100488875,301,Novice 10-12th Grade Male,Stony,3,Beginner,10,4,926.9,909.72,946.87,928.32,2784.97,43194.39,3,1556
100488883,301,Novice 10-12th Grade Male,Stony,3,Beginner,10,8,961.92,961.66,965.55,963.94,2891.84,43194.39,7,1454
100488924,301,Novice 10-12th Grade Male,Stony,3,Beginner,10,24,1133.01,1166.98,1157.63,1154.28,3462.85,43194.39,17,1202
100489237,801,Elementary 2nd-3rd Grade Male,Stony,1,Beginner,2,37,1428.35,,,1435,1435,57599.35,33,682
100489422,501,Novice 8th Grade Male,Stony,3,Beginner,8,5,948.81,993.52,943.41,962.87,2888.61,50385.71,9,1200
100490538,801,Elementary 2nd-3rd Grade Male,Stony,1,Beginner,3,29,1301.97,,,1308.45,1308.45,57599.35,26,719
100491550,502,Novice 7th Grade Male,Stony,3,Beginner,7,8,1013.56,1031.77,1049.98,1033.02,3099.06,50739.25,14,1104
100491854,301,Novice 10-12th Grade Male,Stony,3,Beginner,11,9,973.4,987.19,966.49,976.54,2929.63,43194.39,10,1385
100493531,803,Elementary PreK-1st Grade Male,Stony,1,Beginner,1,20,1789.25,,,1793.17,1793.17,58333.25,18,631
100493625,301,Novice 10-12th Grade Male,Stony,3,Beginner,10,3,918.91,917.71,941.98,926.61,2779.83,43194.39,4,1535
100494428,703,Elementary 4th Grade Male,Stony,2,Beginner,4,29,1480.86,1612,,1549.31,3098.62,54621.01,31,320
100494984,501,Novice 8th Grade Male,Stony,3,Beginner,8,10,1005.2,1023.85,1017.47,1016.5,3049.51,50385.71,6,1236
100495046,703,Elementary 4th Grade Male,Stony,2,Beginner,4,10,1101.04,1154.89,,1130.46,2260.92,54621.01,25,589
100495078,501,Novice 8th Grade Male,Stony,3,Beginner,8,21,1055.99,1150.6,1149.76,1120.29,3360.89,50385.71,16,1014
100495107,502,Novice 7th Grade Male,Stony,3,Beginner,7,20,1067.47,1096.08,1080.83,1082.67,3248.01,50739.25,17,1078
100495323,202,Junior Varsity 11-12th Grade Male,Stony,2,Advanced,11,16,1766.94,1824.89,,1798.75,3597.51,38159.65,41,893
100495467,301,Novice 10-12th Grade Male,Stony,3,Beginner,11,28,1148.93,1211.91,1213.32,1193.3,3579.9,43194.39,31,458
100495468,202,Junior Varsity 11-12th Grade Male,Stony,2,Advanced,11,30,1915.49,1949.46,,1935.48,3870.97,38159.65,48,503
100495469,301,Novice 10-12th Grade Male,Stony,3,Beginner,10,32,1222.55,1302.9,1281.34,1270.63,3811.91,43194.39,39,221
100495470,301,Novice 10-12th Grade Male,Stony,3,Beginner,11,29,1145.84,1224.85,1257.39,1211.12,3633.38,43194.39,31,458
100495556,801,Elementary 2nd-3rd Grade Male,Stony,1,Beginner,2,18,1160.61,,,1165.11,1165.11,57599.35,17,768
100495862,501,Novice 8th Grade Male,Stony,3,Beginner,8,26,1184.01,1357.72,1286.57,1278.1,3834.32,50385.71,37,384
100496023,803,Elementary PreK-1st Grade Male,Stony,1,Beginner,0,2,1321.05,,,1324.29,1324.29,58333.25,4,923
100496387,801,Elementary 2nd-3rd Grade Male,Stony,1,Beginner,2,40,1463.91,,,1472.47,1472.47,57599.35,42,519
100496398,203,Junior Varsity Female,Stony,2,Advanced,9,3,1854.51,1873.99,,1865.29,3730.59,38429.85,1,1940
100496428,803,Elementary PreK-1st Grade Male,Stony,1,Beginner,0,24,1863.87,,,1871.62,1871.62,58333.25,19,607
100498255,301,Novice 10-12th Grade Male,Stony,3,Beginner,10,27,1183.22,1173.7,1162.34,1174.41,3523.25,43194.39,25,706
100506156,503,Novice 6th Grade Male,Stony,3,Beginner,6,-1,1177.9,1185.13,,1184.43,2368.86,51250.82,38,209
100506157,503,Novice 6th Grade Male,Stony,3,Beginner,4,-1,1259.69,1261.51,,1263.79,2527.58,51250.82,39,207
100506210,503,Novice 6th Grade Male,Stony,3,Beginner,6,16,1060.63,1081.04,1272.74,1139.93,3419.81,51250.82,28,664
100506211,801,Elementary 2nd-3rd Grade Male,Stony,1,Beginner,2,39,1464.77,,,1472,1472,57599.35,37,645
100506279,804,Elementary PreK-1st Grade Female,Stony,1,Beginner,0,14,2506.62,,,2512.2,2512.2,58634.86,14,485
100506305,804,Elementary PreK-1st Grade Female,Stony,1,Beginner,0,2,1630.62,,,1632.71,1632.71,58634.86,2,965
100506467,804,Elementary PreK-1st Grade Female,Stony,1,Beginner,1,1,1566.92,,,1569.92,1569.92,58634.86,1,985
100506490,803,Elementary PreK-1st Grade Male,Stony,1,Beginner,1,10,1504.15,,,1508.96,1508.96,58333.25,8,858
100506580,503,Novice 6th Grade Male,Stony,3,Beginner,6,23,1206.09,1325.66,1419.47,1318.53,3955.61,51250.82,21,966
100506785,701,Elementary 5th Grade Male,Stony,2,Beginner,5,7,1125.42,1157.54,,1143.81,2287.63,53999.77,19,634
100506787,801,Elementary 2nd-3rd Grade Male,Stony,1,Beginner,3,43,1511.53,,,1519.26,1519.26,57599.35,43,514
100506818,701,Elementary 5th Grade Male,Stony,2,Beginner,5,24,1509.97,1533.63,,1524.69,3049.39,53999.77,31,166
100507043,802,Elementary 2nd-3rd Grade Female,Stony,1,Beginner,2,12,1282.5,,,1285.56,1285.56,57960.08,10,834
100507364,802,Elementary 2nd-3rd Grade Female,Stony,1,Beginner,3,28,2628.44,,,2635.37,2635.37,57960.08,19,576
100507385,703,Elementary 4th Grade Male,Stony,2,Beginner,4,13,1173.21,1132.22,,1154.75,2309.5,54621.01,14,925
100507650,201,Junior Varsity 9-10th Grade Male,Stony,2,Advanced,9,31,1758.24,2408.56,,2085.49,4170.99,37800.61,30,1328
100507662,501,Novice 8th Grade Male,Stony,3,Beginner,8,14,990.32,1043.7,1074.73,1037.91,3113.75,50385.71,28,640
100507734,802,Elementary 2nd-3rd Grade Female,Stony,1,Beginner,3,10,1277.14,,,1281.69,1281.69,57960.08,21,492
100507805,802,Elementary 2nd-3rd Grade Female,Stony,1,Beginner,3,15,1459.06,,,1464.39,1464.39,57960.08,13,774
100507889,302,Novice 9th Grade Male,Stony,3,Beginner,9,8,1100.51,1117.13,1117.63,1112.74,3338.24,43507.68,12,844
100509329,803,Elementary PreK-1st Grade Male,Stony,1,Beginner,0,27,2878.98,,,2886.44,2886.44,58333.25,16,740
100509821,502,Novice 7th Grade Male,Stony,3,Beginner,7,17,1012.27,1080.07,1113.27,1069.44,3208.33,50739.25,10,1138
100509907,402,Novice 6-8th Grade Female,Stony,3,Beginner,6,21,1230.49,1215.24,1203.22,1218.25,3654.75,47156.16,24,820
100509917,801,Elementary 2nd-3rd Grade Male,Stony,1,Beginner,2,32,1367.38,,,1374.34,1374.34,57599.35,48,411
100510624,202,Junior Varsity 11-12th Grade Male,Stony,2,Advanced,10,11,1755.94,1761.8,,1761.75,3523.5,38159.65,32,1189
100510810,804,Elementary PreK-1st Grade Female,Stony,1,Beginner,1,4,1704.85,,,1706.98,1706.98,58634.86,4,906
100510932,804,Elementary PreK-1st Grade Female,Stony,1,Beginner,1,7,1893.39,,,1897.04,1897.04,58634.86,5,883
100511248,804,Elementary PreK-1st Grade Female,Stony,1,Beginner,1,13,2481.48,,,2489,2489,58634.86,17,310
100511367,803,Elementary PreK-1st Grade Male,Stony,1,Beginner,0,6,1392.84,,,1396.41,1396.41,58333.25,7,890
100511439,802,Elementary 2nd-3rd Grade Female,Stony,1,Beginner,2,11,1279.76,,,1282.84,1282.84,57960.08,9,840
100511612,703,Elementary 4th Grade Male,Stony,2,Beginner,4,30,1496.45,1596.79,,1549.43,3098.86,54621.01,29,478
100511636,202,Junior Varsity 11-12th Grade Male,Stony,2,Advanced,11,32,1920.9,1951.5,,1938.69,3877.39,38159.65,39,952
100511646,803,Elementary PreK-1st Grade Male,Stony,1,Beginner,1,14,1634.01,,,1637.87,1637.87,58333.25,13,786
100511683,503,Novice 6th Grade Male,Stony,3,Beginner,6,27,1501.41,1918.75,1799.8,1741.49,5224.49,51250.82,22,960
100511774,502,Novice 7th Grade Male,Stony,3,Beginner,7,11,1035.78,1051.9,1036.95,1042.56,3127.68,50739.25,9,1158
100511784,803,Elementary PreK-1st Grade Male,Stony,1,Beginner,0,26,2000.71,,,2005.69,2005.69,58333.25,15,750
100512552,201,Junior Varsity 9-10th Grade Male,Stony,2,Advanced,10,25,1781.53,2030.49,,1908.27,3816.54,37800.61,31,1304
100512751,202,Junior Varsity 11-12th Grade Male,Stony,2,Advanced,11,6,1708.3,1698.21,,1705.03,3410.06,38159.65,20,1475
100512834,501,Novice 8th Grade Male,Stony,3,Beginner,8,25,1191.32,1238.8,1243.23,1225.94,3677.84,50385.71,18,982
100512840,801,Elementary 2nd-3rd Grade Male,Stony,1,Beginner,3,14,1112.94,,,1117.15,1117.15,57599.35,16,771
100512865,803,Elementary PreK-1st Grade Male,Stony,1,Beginner,0,19,1783.78,,,1790.48,1790.48,58333.25,25,318
100512917,201,Junior Varsity 9-10th Grade Male,Stony,2,Advanced,10,30,1983.8,2102.35,,2045.89,4091.79,37800.61,36,989
100513064,802,Elementary 2nd-3rd Grade Female,Stony,1,Beginner,2,27,2424.95,,,2431.31,2431.31,57960.08,36,142
100513065,801,Elementary 2nd-3rd Grade Male,Stony,1,Beginner,2,49,2602.67,,,2611.5,2611.5,57599.35,67,120
100513761,502,Novice 7th Grade Male,Stony,3,Beginner,7,28,1153.81,1179.52,1208.69,1182.37,3547.11,50739.25,27,784
100513872,802,Elementary 2nd-3rd Grade Female,Stony,1,Beginner,3,9,1277.51,,,1280.69,1280.69,57960.08,8,852
100513873,801,Elementary 2nd-3rd Grade Male,Stony,1,Beginner,2,27,1252.56,,,1259.02,1259.02,57599.35,28,706
100514226,401,Novice 9-12th Grade Female,Stony,3,Beginner,12,9,1242.27,1231.84,1226.54,1234.28,3702.84,46795.55,5,1435
100514613,803,Elementary PreK-1st Grade Male,Stony,1,Beginner,1,12,1514.1,,,1520.7,1520.7,58333.25,20,472
100514814,201,Junior Varsity 9-10th Grade Male,Stony,2,Advanced,10,35,2315.85,2332.13,,2326.8,4653.6,37800.61,44,473
100514942,802,Elementary 2nd-3rd Grade Female,Stony,1,Beginner,2,19,1585.37,,,1590.47,1590.47,57960.08,25,451
100515561,803,Elementary PreK-1st Grade Male,Stony,1,Beginner,1,11,1516.73,,,1520.07,1520.07,58333.25,11,801
100515601,804,Elementary PreK-1st Grade Female,Stony,1,Beginner,1,-1,,,,,,58634.86,11,639
100515690,101,Varsity Male,Stony,3,Advanced,11,14,1643.34,1652.35,1617.31,1638.87,4916.62,32399.11,18,1788
100516085,703,Elementary 4th Grade Male,Stony,2,Beginner,4,25,1431.26,1335.03,,1387.23,2774.47,54621.01,27,506
100516327,801,Elementary 2nd-3rd Grade Male,Stony,1,Beginner,2,47,1806.55,,,1815.19,1815.19,57599.35,51,372
100516407,701,Elementary 5th Grade Male,Stony,2,Beginner,5,21,1205.21,1445.17,,1326.66,2653.33,53999.77,11,935
100516466,502,Novice 7th Grade Male,Stony,3,Beginner,7,32,1929.26,2206.95,1984.3,2041.7,6125.11,50739.25,22,944
100516468,503,Novice 6th Grade Male,Stony,3,Beginner,6,26,1438.6,1641.24,1585.83,1556.65,4669.96,51250.82,23,958
100518093,201,Junior Varsity 9-10th Grade Male,Stony,2,Advanced,10,26,1853.42,1968.66,,1913.28,3826.57,37800.61,33,1283
